date_time,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
2012-10-26 00:00:00,None,281.05,0.0,0.0,90,Rain,moderate rain,665
2012-10-26 00:00:00,None,281.05,0.0,0.0,90,Drizzle,light intensity drizzle,665
2012-10-26 01:00:00,None,280.44,0.0,0.0,90,Rain,light rain,432
2012-10-26 02:00:00,None,280.07,0.0,0.0,90,Mist,mist,326
2012-10-26 02:00:00,None,280.07,0.0,0.0,90,Drizzle,light intensity drizzle,326
2012-10-26 03:00:00,None,279.54,0.0,0.0,90,Mist,mist,380
2012-10-26 03:00:00,None,279.54,0.0,0.0,90,Drizzle,light intensity drizzle,380
2012-10-26 03:00:00,None,279.54,0.0,0.0,90,Drizzle,drizzle,380
2012-10-26 04:00:00,None,278.93,0.0,0.0,90,Mist,mist,705
2012-10-26 04:00:00,None,278.93,0.0,0.0,90,Rain,moderate rain,705
2012-10-26 04:00:00,None,278.93,0.0,0.0,90,Drizzle,light intensity drizzle,705
2012-10-26 04:00:00,None,278.93,0.0,0.0,90,Drizzle,drizzle,705
2012-10-26 05:00:00,None,278.27,0.0,0.0,90,Mist,mist,2430
2012-10-26 05:00:00,None,278.27,0.0,0.0,90,Rain,moderate rain,2430
2012-10-26 05:00:00,None,278.27,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2430
2012-10-26 06:00:00,None,278.07,0.0,0.0,90,Mist,mist,5426
2012-10-26 06:00:00,None,278.07,0.0,0.0,90,Rain,moderate rain,5426
2012-10-26 07:00:00,None,277.53,0.0,0.0,90,Rain,moderate rain,6499
2012-10-26 08:00:00,None,276.23,0.0,0.0,90,Mist,mist,5856
2012-10-26 08:00:00,None,276.23,0.0,0.0,90,Rain,moderate rain,5856
2012-10-26 09:00:00,None,275.66,0.0,0.0,90,Mist,mist,5234
2012-10-26 09:00:00,None,275.66,0.0,0.0,90,Snow,heavy snow,5234
2012-10-26 10:00:00,None,275.02,0.0,0.0,90,Mist,mist,4695
2012-10-26 10:00:00,None,275.02,0.0,0.0,90,Rain,moderate rain,4695
2012-10-26 10:00:00,None,275.02,0.0,0.0,90,Snow,heavy snow,4695
2012-10-26 11:00:00,None,275.03,0.0,0.0,90,Snow,heavy snow,5341
2012-10-26 11:00:00,None,275.03,0.0,0.0,90,Mist,mist,5341
2012-10-26 11:00:00,None,275.03,0.0,0.0,90,Rain,moderate rain,5341
2012-10-26 12:00:00,None,274.5,0.0,0.0,90,Snow,heavy snow,5943
2012-10-26 14:00:00,None,275.38,0.0,0.0,90,Mist,mist,5879
2012-11-04 01:00:00,None,275.77,0.0,0.0,90,Clouds,overcast clouds,730
2012-11-04 08:00:00,None,275.09,0.0,0.0,90,Snow,heavy snow,2067
2012-11-06 18:00:00,None,278.74,0.0,0.0,90,Mist,mist,3921
2012-11-06 19:00:00,None,278.87,0.0,0.0,90,Mist,mist,2835
2012-11-06 20:00:00,None,279.02,0.0,0.0,90,Mist,mist,2450
2012-11-06 21:00:00,None,278.84,0.0,0.0,90,Drizzle,heavy intensity drizzle,2078
2012-11-06 21:00:00,None,278.84,0.0,0.0,90,Mist,mist,2078
2012-11-06 22:00:00,None,278.56,0.0,0.0,90,Rain,light rain,1671
2012-11-06 22:00:00,None,278.56,0.0,0.0,90,Drizzle,drizzle,1671
2012-11-06 23:00:00,None,278.5,0.0,0.0,90,Mist,mist,1472
2012-11-07 00:00:00,None,278.03,0.0,0.0,90,Rain,light rain,792
2012-11-07 00:00:00,None,278.03,0.0,0.0,90,Mist,mist,792
2012-11-07 01:00:00,None,277.28,0.0,0.0,90,Mist,mist,811
2012-11-07 02:00:00,None,277.06,0.0,0.0,90,Mist,mist,671
2012-11-07 02:00:00,None,277.06,0.0,0.0,90,Rain,moderate rain,671
2012-11-07 02:00:00,None,277.06,0.0,0.0,90,Snow,snow,671
2012-11-07 03:00:00,None,276.83,0.0,0.0,90,Mist,mist,474
2012-11-07 03:00:00,None,276.83,0.0,0.0,90,Rain,moderate rain,474
2012-11-07 04:00:00,None,277.15,0.0,0.0,90,Mist,mist,790
2012-11-07 05:00:00,None,277.57,0.0,0.0,90,Mist,mist,2619
2012-11-07 06:00:00,None,277.51,0.0,0.0,90,Mist,mist,5788
2012-11-07 06:00:00,None,277.51,0.0,0.0,90,Drizzle,light intensity drizzle,5788
2012-11-07 07:00:00,None,277.41,0.0,0.0,90,Mist,mist,7088
2012-11-07 08:00:00,None,277.68,0.0,0.0,90,Drizzle,drizzle,6264
2012-11-07 15:00:00,None,278.57,0.0,0.0,90,Drizzle,light intensity drizzle,5678
2012-11-07 16:00:00,None,278.21,0.0,0.0,90,Mist,mist,6267
2012-11-07 16:00:00,None,278.21,0.0,0.0,90,Drizzle,drizzle,6267
2012-11-07 16:00:00,None,278.21,0.0,0.0,90,Drizzle,light intensity drizzle,6267
2012-11-07 17:00:00,None,277.96,0.0,0.0,90,Rain,moderate rain,6057
2012-11-11 01:00:00,None,279.87,0.0,0.0,90,Rain,light rain,922
2012-11-11 01:00:00,None,279.87,0.0,0.0,90,Haze,haze,922
2012-11-11 01:00:00,None,279.87,0.0,0.0,90,Mist,mist,922
2012-11-11 02:00:00,None,280.01,0.0,0.0,90,Haze,haze,626
2012-11-11 02:00:00,None,280.01,0.0,0.0,90,Drizzle,light intensity drizzle,626
2012-11-11 03:00:00,None,280.26,0.0,0.0,90,Mist,mist,331
2012-11-11 03:00:00,None,280.26,0.0,0.0,90,Haze,haze,331
2012-11-11 03:00:00,None,280.26,0.0,0.0,90,Thunderstorm,proximity thunderstorm,331
2012-11-11 04:00:00,None,280.1,0.0,0.0,90,Mist,mist,304
2012-11-11 04:00:00,None,280.1,0.0,0.0,90,Haze,haze,304
2012-11-11 04:00:00,None,280.1,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,304
2012-11-11 04:00:00,None,280.1,0.0,0.0,90,Drizzle,light intensity drizzle,304
2012-11-11 05:00:00,None,279.9,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,462
2012-11-11 05:00:00,None,279.9,0.0,0.0,90,Rain,light rain,462
2012-11-11 06:00:00,None,279.79,0.0,0.0,90,Mist,mist,793
2012-11-11 06:00:00,None,279.79,0.0,0.0,90,Rain,heavy intensity rain,793
2012-11-11 06:00:00,None,279.79,0.0,0.0,90,Rain,light rain,793
2012-11-11 07:00:00,None,279.95,0.0,0.0,90,Mist,mist,1120
2012-11-11 07:00:00,None,279.95,0.0,0.0,90,Rain,light rain,1120
2012-11-11 08:00:00,None,279.91,0.0,0.0,90,Drizzle,drizzle,1797
2012-11-11 09:00:00,None,280.43,0.0,0.0,90,Rain,light rain,2687
2012-11-11 09:00:00,None,280.43,0.0,0.0,90,Drizzle,light intensity drizzle,2687
2012-11-11 09:00:00,None,280.43,0.0,0.0,90,Drizzle,drizzle,2687
2012-11-11 09:00:00,None,280.43,0.0,0.0,90,Rain,moderate rain,2687
2012-11-11 10:00:00,None,281.02,0.0,0.0,90,Rain,light rain,3961
2012-11-11 12:00:00,None,283.42,0.0,0.0,90,Drizzle,drizzle,3710
2012-11-11 13:00:00,None,284.94,0.0,0.0,75,Haze,haze,3733
2012-11-11 14:00:00,None,287.6,0.0,0.0,20,Mist,mist,3666
2012-11-11 15:00:00,None,289.71,0.0,0.0,20,Mist,mist,4012
2012-11-11 18:00:00,None,288.29,0.0,0.0,20,Mist,mist,3390
2012-11-12 11:00:00,None,272.09,0.0,0.0,90,Mist,mist,4245
2012-11-13 08:00:00,None,266.86,0.0,0.0,90,Mist,mist,6242
2012-11-21 06:00:00,None,273.0,0.0,0.0,1,Fog,fog,5343
2012-11-21 07:00:00,None,272.54,0.0,0.0,1,Fog,fog,6138
2012-11-21 08:00:00,None,272.51,0.0,0.0,1,Mist,mist,5413
2012-11-21 08:00:00,None,272.51,0.0,0.0,1,Fog,fog,5413
2012-11-21 09:00:00,None,274.66,0.0,0.0,1,Haze,haze,5041
2012-11-21 09:00:00,None,274.66,0.0,0.0,1,Fog,fog,5041
2012-11-21 10:00:00,None,276.57,0.0,0.0,1,Fog,fog,4875
2012-11-23 16:00:00,None,276.44,0.0,0.0,90,Snow,heavy snow,4079
2012-11-23 17:00:00,None,274.35,0.0,0.0,90,Mist,mist,3900
2012-11-23 18:00:00,None,273.13,0.0,0.0,90,Mist,mist,3420
2012-11-23 19:00:00,None,272.42,0.0,0.0,90,Fog,fog,2876
2012-11-23 19:00:00,None,272.42,0.0,0.0,90,Snow,heavy snow,2876
2012-11-23 19:00:00,None,272.42,0.0,0.0,90,Mist,mist,2876
2012-11-23 20:00:00,None,271.6,0.0,0.0,90,Mist,mist,2543
2012-11-23 20:00:00,None,271.6,0.0,0.0,90,Snow,snow,2543
2012-11-23 23:00:00,None,268.72,0.0,0.0,90,Mist,mist,1512
2012-11-24 01:00:00,None,267.76,0.0,0.0,90,Haze,haze,611
2012-11-24 03:00:00,None,266.59,0.0,0.0,90,Mist,mist,322
2012-12-01 08:00:00,None,273.09,0.0,0.0,90,Mist,mist,2953
2012-12-01 09:00:00,None,273.42,0.0,0.0,90,Mist,mist,3648
2012-12-01 10:00:00,None,273.79,0.0,0.0,90,Mist,mist,3971
2012-12-01 11:00:00,None,274.06,0.0,0.0,90,Mist,mist,4618
2012-12-01 12:00:00,None,274.38,0.0,0.0,90,Mist,mist,5161
2012-12-01 13:00:00,None,274.57,0.0,0.0,90,Mist,mist,4986
2012-12-01 14:00:00,None,274.84,0.0,0.0,90,Mist,mist,4919
2012-12-01 15:00:00,None,274.72,0.0,0.0,90,Mist,mist,4819
2012-12-01 16:00:00,None,274.56,0.0,0.0,90,Mist,mist,5085
2012-12-01 18:00:00,None,274.38,0.0,0.0,90,Mist,mist,4788
2012-12-01 19:00:00,None,274.04,0.0,0.0,90,Haze,haze,3288
2012-12-01 20:00:00,None,273.86,0.0,0.0,90,Haze,haze,2746
2012-12-02 13:00:00,None,279.85,0.0,0.0,90,Haze,haze,3924
2012-12-02 14:00:00,None,280.55,0.0,0.0,90,Haze,haze,3696
2012-12-02 15:00:00,None,280.8,0.0,0.0,90,Haze,haze,4329
2012-12-02 16:00:00,None,280.8,0.0,0.0,90,Mist,mist,4135
2012-12-02 17:00:00,None,280.65,0.0,0.0,90,Mist,mist,3938
2012-12-02 18:00:00,None,279.0,0.0,0.0,90,Mist,mist,3243
2012-12-02 23:00:00,None,276.01,0.0,0.0,75,Rain,light rain,930
2012-12-03 00:00:00,None,274.55,0.0,0.0,20,Fog,fog,496
2012-12-03 01:00:00,None,273.38,0.0,0.0,1,Mist,mist,273
2012-12-03 02:00:00,None,272.68,0.0,0.0,1,Fog,fog,234
2012-12-03 03:00:00,None,272.45,0.0,0.0,1,Fog,fog,291
2012-12-03 04:00:00,None,271.65,0.0,0.0,20,Fog,fog,802
2012-12-03 08:00:00,None,271.33,0.0,0.0,90,Mist,mist,5800
2012-12-03 09:00:00,None,271.94,0.0,0.0,90,Mist,mist,5064
2012-12-03 10:00:00,None,273.36,0.0,0.0,90,Fog,fog,4442
2012-12-03 11:00:00,None,274.34,0.0,0.0,90,Fog,fog,4544
2012-12-03 12:00:00,None,274.89,0.0,0.0,90,Mist,mist,4777
2012-12-03 13:00:00,None,275.01,0.0,0.0,90,Fog,fog,4810
2012-12-04 09:00:00,None,283.74,0.0,0.0,90,Mist,mist,5388
2012-12-04 10:00:00,None,284.35,0.0,0.0,90,Drizzle,light intensity drizzle,4489
2012-12-04 11:00:00,None,284.95,0.0,0.0,90,Mist,mist,4731
2012-12-04 11:00:00,None,284.95,0.0,0.0,90,Drizzle,light intensity drizzle,4731
2012-12-07 06:00:00,None,280.17,0.0,0.0,90,Drizzle,drizzle,5555
2012-12-08 15:00:00,None,271.51,0.0,0.0,90,Mist,mist,4807
2012-12-08 16:00:00,None,271.39,0.0,0.0,90,Mist,mist,4983
2012-12-08 17:00:00,None,271.11,0.0,0.0,90,Mist,mist,5327
2012-12-10 01:00:00,None,272.24,0.0,0.0,90,Mist,mist,268
2012-12-10 01:00:00,None,272.24,0.0,0.0,90,Snow,snow,268
2012-12-10 02:00:00,None,272.01,0.0,0.0,90,Mist,mist,216
2012-12-10 02:00:00,None,272.01,0.0,0.0,90,Snow,snow,216
2012-12-10 03:00:00,None,272.01,0.0,0.0,90,Mist,mist,339
2012-12-10 03:00:00,None,272.01,0.0,0.0,90,Snow,snow,339
2012-12-10 04:00:00,None,271.95,0.0,0.0,90,Mist,mist,794
2012-12-10 04:00:00,None,271.95,0.0,0.0,90,Snow,snow,794
2012-12-10 05:00:00,None,272.07,0.0,0.0,90,Mist,mist,2139
2012-12-10 06:00:00,None,272.18,0.0,0.0,90,Mist,mist,3902
2012-12-10 07:00:00,None,272.35,0.0,0.0,90,Mist,mist,4433
2012-12-10 08:00:00,None,272.35,0.0,0.0,90,Fog,fog,4265
2012-12-10 08:00:00,None,272.35,0.0,0.0,90,Snow,heavy snow,4265
2012-12-10 08:00:00,None,272.35,0.0,0.0,90,Mist,mist,4265
2012-12-10 09:00:00,None,272.35,0.0,0.0,90,Fog,fog,4057
2012-12-10 09:00:00,None,272.35,0.0,0.0,90,Snow,heavy snow,4057
2012-12-10 09:00:00,None,272.35,0.0,0.0,90,Mist,mist,4057
2012-12-10 10:00:00,None,272.52,0.0,0.0,90,Snow,snow,3599
2012-12-10 10:00:00,None,272.52,0.0,0.0,90,Snow,heavy snow,3599
2012-12-10 10:00:00,None,272.52,0.0,0.0,90,Mist,mist,3599
2012-12-10 11:00:00,None,272.41,0.0,0.0,90,Fog,fog,3761
2012-12-10 11:00:00,None,272.41,0.0,0.0,90,Snow,heavy snow,3761
2012-12-10 12:00:00,None,272.41,0.0,0.0,90,Snow,snow,3866
2012-12-10 12:00:00,None,272.41,0.0,0.0,90,Snow,heavy snow,3866
2012-12-10 13:00:00,None,272.41,0.0,0.0,90,Snow,snow,3882
2012-12-10 13:00:00,None,272.41,0.0,0.0,90,Snow,heavy snow,3882
2012-12-10 14:00:00,None,272.12,0.0,0.0,90,Fog,fog,4205
2012-12-10 14:00:00,None,272.12,0.0,0.0,90,Snow,heavy snow,4205
2012-12-10 15:00:00,None,272.07,0.0,0.0,90,Fog,fog,4400
2012-12-10 15:00:00,None,272.07,0.0,0.0,90,Snow,heavy snow,4400
2012-12-10 16:00:00,None,271.89,0.0,0.0,90,Fog,fog,4685
2012-12-10 16:00:00,None,271.89,0.0,0.0,90,Snow,heavy snow,4685
2012-12-10 17:00:00,None,271.74,0.0,0.0,90,Mist,mist,4208
2012-12-10 17:00:00,None,271.74,0.0,0.0,90,Snow,snow,4208
2012-12-10 17:00:00,None,271.74,0.0,0.0,90,Fog,fog,4208
2012-12-10 18:00:00,None,271.4,0.0,0.0,90,Mist,mist,3516
2012-12-10 19:00:00,None,270.91,0.0,0.0,90,Mist,mist,2520
2012-12-10 19:00:00,None,270.91,0.0,0.0,90,Snow,snow,2520
2012-12-10 20:00:00,None,270.81,0.0,0.0,90,Mist,mist,2131
2012-12-10 20:00:00,None,270.81,0.0,0.0,90,Snow,snow,2131
2012-12-10 21:00:00,None,269.78,0.0,0.0,90,Mist,mist,1983
2012-12-10 22:00:00,None,268.41,0.0,0.0,90,Mist,mist,1684
2012-12-10 23:00:00,None,266.76,0.0,0.0,90,Mist,mist,976
2012-12-11 00:00:00,None,265.17,0.0,0.0,90,Mist,mist,450
2012-12-11 04:00:00,None,262.31,0.0,0.0,90,Mist,mist,789
2012-12-12 00:00:00,None,257.71,0.0,0.0,90,Snow,heavy snow,571
2012-12-12 03:00:00,None,260.13,0.0,0.0,90,Mist,mist,357
2012-12-12 04:00:00,None,260.39,0.0,0.0,90,Mist,mist,833
2012-12-12 07:00:00,None,260.64,0.0,0.0,90,Snow,heavy snow,5771
2012-12-12 08:00:00,None,260.42,0.0,0.0,40,Mist,mist,5586
2012-12-12 21:00:00,None,261.3,0.0,0.0,90,Mist,mist,2425
2012-12-13 00:00:00,None,259.58,0.0,0.0,20,Haze,haze,590
2012-12-14 19:00:00,None,268.66,0.0,0.0,40,Haze,haze,3598
2012-12-14 20:00:00,None,267.93,0.0,0.0,40,Mist,mist,2868
2012-12-15 10:00:00,None,268.61,0.0,0.0,75,Haze,haze,3519
2012-12-15 12:00:00,None,272.37,0.0,0.0,75,Mist,mist,4030
2012-12-16 03:00:00,None,275.71,0.0,0.0,90,Rain,light rain,307
2012-12-16 03:00:00,None,275.71,0.0,0.0,90,Haze,haze,307
2012-12-16 03:00:00,None,275.71,0.0,0.0,90,Drizzle,light intensity drizzle,307
2012-12-16 04:00:00,None,275.34,0.0,0.0,90,Rain,light rain,271
2012-12-16 04:00:00,None,275.34,0.0,0.0,90,Drizzle,light intensity drizzle,271
2012-12-16 04:00:00,None,275.34,0.0,0.0,90,Rain,moderate rain,271
2012-12-16 05:00:00,None,275.16,0.0,0.0,90,Mist,mist,455
2012-12-16 05:00:00,None,275.16,0.0,0.0,90,Rain,light rain,455
2012-12-16 06:00:00,None,274.98,0.0,0.0,90,Mist,mist,690
2012-12-16 06:00:00,None,274.98,0.0,0.0,90,Rain,moderate rain,690
2012-12-16 07:00:00,None,274.89,0.0,0.0,90,Mist,mist,964
2012-12-16 07:00:00,None,274.89,0.0,0.0,90,Drizzle,light intensity drizzle,964
2012-12-16 07:00:00,None,274.89,0.0,0.0,90,Rain,moderate rain,964
2012-12-16 08:00:00,None,274.94,0.0,0.0,90,Mist,mist,1616
2012-12-16 08:00:00,None,274.94,0.0,0.0,90,Rain,moderate rain,1616
2012-12-16 08:00:00,None,274.94,0.0,0.0,90,Drizzle,light intensity drizzle,1616
2012-12-16 09:00:00,None,275.03,0.0,0.0,90,Mist,mist,2300
2012-12-16 09:00:00,None,275.03,0.0,0.0,90,Rain,moderate rain,2300
2012-12-16 09:00:00,None,275.03,0.0,0.0,90,Drizzle,light intensity drizzle,2300
2012-12-16 09:00:00,None,275.03,0.0,0.0,90,Drizzle,drizzle,2300
2012-12-16 10:00:00,None,275.26,0.0,0.0,90,Mist,mist,3021
2012-12-16 10:00:00,None,275.26,0.0,0.0,90,Drizzle,light intensity drizzle,3021
2012-12-16 10:00:00,None,275.26,0.0,0.0,90,Drizzle,drizzle,3021
2012-12-16 11:00:00,None,275.49,0.0,0.0,90,Mist,mist,3473
2012-12-16 11:00:00,None,275.49,0.0,0.0,90,Drizzle,light intensity drizzle,3473
2012-12-16 12:00:00,None,275.49,0.0,0.0,90,Mist,mist,3552
2012-12-16 12:00:00,None,275.49,0.0,0.0,90,Drizzle,light intensity drizzle,3552
2012-12-16 13:00:00,None,275.34,0.0,0.0,90,Mist,mist,3657
2012-12-16 13:00:00,None,275.34,0.0,0.0,90,Rain,light rain,3657
2012-12-16 14:00:00,None,275.44,0.0,0.0,90,Mist,mist,3547
2012-12-16 14:00:00,None,275.44,0.0,0.0,90,Rain,light rain,3547
